id,name,nrate,avg_rate,pic_url
251678,Railroad Ink: Blazing Red Edition,6047,7.13,https://cf.geekdo-images.com/eNgD_0WGHeO9fPCpgTOBrQ__micro/img/ETzpgHIE-YXMeqWLONPeyigBNgo=/fit-in/64x64/filters:strip_icc()/pic4118864.png
174660,New York 1901,6037,6.81,https://cf.geekdo-images.com/HTdnmBGtjaS2hgn9IEta9g__micro/img/zv3i6zPmKzCmg6r_eknw4C1RN5k=/fit-in/64x64/filters:strip_icc()/pic2515532.jpg
230080,Majesty: For the Realm,6027,6.95,https://cf.geekdo-images.com/BsNE-w6bttGZ-JPLcY95mA__micro/img/c63OLDpHvM32KZ2kR5oCmoPjM8s=/fit-in/64x64/filters:strip_icc()/pic3742410.jpg
285192,Destinies,6024,7.84,https://cf.geekdo-images.com/oaD1ZQ3yGj6lacLdtqgdnQ__micro/img/9aD0CAietrB_jQaM6uGJU1DwuoM=/fit-in/64x64/filters:strip_icc()/pic5558118.png
559,Metro,6022,6.37,https://cf.geekdo-images.com/kQDUq7v6SaBSXLRSTd4eww__micro/img/0Z4zOk0FNgW-VhO9gicyg4RjpI4=/fit-in/64x64/filters:strip_icc()/pic3389098.jpg
125403,Dominion: Dark Ages,6015,8.0,https://cf.geekdo-images.com/ewZazg5StWU8_kOWh0dqNg__micro/img/NzPU8qvFPqKbrEIeKKqvloZqfxE=/fit-in/64x64/filters:strip_icc()/pic1321190.jpg
244711,Newton,6006,7.58,https://cf.geekdo-images.com/ZyCjYnNS6VFF1X7e6IFA1A__micro/img/9eZRNgUudYO8c3HATouuG-BjXbs=/fit-in/64x64/filters:strip_icc()/pic4058665.jpg
49,Mamma Mia!,6001,6.47,https://cf.geekdo-images.com/R4sklz_ELBN5nLFTwagvLQ__micro/img/W6nRB4dGoEPNSWKflA2-5LKzjxI=/fit-in/64x64/filters:strip_icc()/pic2824027.jpg
27710,Catan Dice Game,5995,5.7,https://cf.geekdo-images.com/lNVa_4IQ3pBHuh5CRzSe-w__micro/img/njTsU0RCagOr4u3_Li8Cr6Mp1ZI=/fit-in/64x64/filters:strip_icc()/pic3661032.jpg
10093,Axis & Allies,5988,6.69,https://cf.geekdo-images.com/pyOrqfD3MpoR9vAZz4asLA__micro/img/E3M_4b7ua2sjXlkWUdGPbmDkpCk=/fit-in/64x64/filters:strip_icc()/pic42246.jpg
283948,Marco Polo II: In the Service of the Khan,5970,8.02,https://cf.geekdo-images.com/rc7CQ5l95ZFoKq3iBVqjgg__micro/img/_tCcW0G7YOS5N3JnlvWor-b7lBs=/fit-in/64x64/filters:strip_icc()/pic5543526.jpg
90850,Dominion: Cornucopia,5962,7.69,https://cf.geekdo-images.com/RDizhr6N-fuEZiPLGMMCqA__micro/img/r9Pb_9bQY0WHZI-t6Z8PkWPyw0k=/fit-in/64x64/filters:strip_icc()/pic950200.jpg
44163,Power Grid: Factory Manager,5958,6.84,https://cf.geekdo-images.com/NcoUbr7MEB_rOzAE9J9BOg__micro/img/ix6qjgqGtF58xoO7UV11EDvQb8o=/fit-in/64x64/filters:strip_icc()/pic577313.jpg
137408,Amerigo,5955,7.45,https://cf.geekdo-images.com/CPTCRbcUGvW-gepKwTvjSg__micro/img/hDToYA4Lb7EnIO7--VvKcl2B3o8=/fit-in/64x64/filters:strip_icc()/pic1824151.jpg
163,Balderdash,5948,6.46,https://cf.geekdo-images.com/hXNqiCcLt9AJzcqBSsyKiQ__micro/img/YsKdwRAwwJVVRNU2XcbPCumLcOE=/fit-in/64x64/filters:strip_icc()/pic5121000.jpg
233247,Civilization: A New Dawn,5940,7.28,https://cf.geekdo-images.com/S0GM2Mxfh8Tmvsdeog0W0g__micro/img/oDSuvV6D4hH8wP_ytSbled5-PnA=/fit-in/64x64/filters:strip_icc()/pic3764168.jpg
5716,Balloon Cup,5938,6.68,https://cf.geekdo-images.com/YHPPsc22emFVr-eXHPd_BA__micro/img/M6GrjKlzcNZIvsKtyQxQFUM9gqo=/fit-in/64x64/filters:strip_icc()/pic63292.jpg
2593,Pass the Pigs,5935,5.41,https://cf.geekdo-images.com/blW_a3O5Md5bE1jFygJ6SA__micro/img/nAyP_D1mLIyiyHdkHsU5HHIOjYI=/fit-in/64x64/filters:strip_icc()/pic697422.jpg
12995,Dungeon Twister,5933,6.81,https://cf.geekdo-images.com/fngIoEZCqy8mAFmygDdbCg__micro/img/0LDdwQ89yw3Z7kmss-mGmwj4ujo=/fit-in/64x64/filters:strip_icc()/pic97630.jpg
156566,Lords of Xidit,5915,7.11,https://cf.geekdo-images.com/KluVg27eXcpbH-_lUWgyKA__micro/img/REkg8CHxQBsanS_Pt5CQqqsqMTU=/fit-in/64x64/filters:strip_icc()/pic2074460.jpg
42452,Rattus,5913,6.78,https://cf.geekdo-images.com/wKT_pdW6lOCTWCkkjlhNkg__micro/img/Gboqm5_0vY3PQwP6K0FCU0cD3z4=/fit-in/64x64/filters:strip_icc()/pic612591.jpg
298069,Cubitos,5906,7.52,https://cf.geekdo-images.com/_WY_JrQQRrSUlVof11hMpQ__micro/img/Pm_QVfxYtwpkAggwCtTPArAwhS8=/fit-in/64x64/filters:strip_icc()/pic5226311.png
47185,Warhammer: Invasion,5899,7.23,https://cf.geekdo-images.com/FoX0oahWOeBmGrOlsbd0dg__micro/img/E_z3f0J5R1J-TGq6zQmq-GHIKMk=/fit-in/64x64/filters:strip_icc()/pic567135.jpg
224783,Vindication,5896,7.8,https://cf.geekdo-images.com/8kEIlWY3rg27NgmVBZkFyg__micro/img/kE8lrvJpSLNTBk2eHCmFoctuyfM=/fit-in/64x64/filters:strip_icc()/pic4101638.jpg
106645,Ticket to Ride Map Collection: Volume 2 – India & Switzerland,5894,7.77,https://cf.geekdo-images.com/GK452fK2engzjhHIhP_r-Q__micro/img/DlS0303u_m82TfZH13xWwiI3hu8=/fit-in/64x64/filters:strip_icc()/pic1077595.jpg
40210,Race for the Galaxy: Rebel vs Imperium,5891,7.93,https://cf.geekdo-images.com/1rj-tMJ4RAunWnLt2mZBzw__micro/img/9Datce6cHY2dOLBGfA2Y2oIrFpY=/fit-in/64x64/filters:strip_icc()/pic445501.jpg
143789,Machi Koro: Harbor,5890,7.06,https://cf.geekdo-images.com/o5EyvF7qZD-VcQnvXqyKsg__micro/img/50UzpUElTZU5ZYCquoc6BDxGyEQ=/fit-in/64x64/filters:strip_icc()/pic2034049.jpg
329465,Red Rising,5885,7.09,https://cf.geekdo-images.com/V6QEXXgRgz3urOrRVZ_1zA__micro/img/IksJBGQy6SD6oE3B2G2AMux9VSk=/fit-in/64x64/filters:strip_icc()/pic5960554.jpg
15817,Manila,5881,6.98,https://cf.geekdo-images.com/dU0cm4_NP8QiQqiXP9Jclw__micro/img/fYYoW1uyZvIfBmR5m84nvsG1RXU=/fit-in/64x64/filters:strip_icc()/pic902372.jpg
213460,Unlock!: Escape Adventures,5881,7.38,https://cf.geekdo-images.com/h8K_nTemD6bmydT0akChZw__micro/img/M1udwJiVG01nn_oI0eqoJPZrWJw=/fit-in/64x64/filters:strip_icc()/pic3348790.jpg
57072,Small World: Cursed!,5864,7.48,https://cf.geekdo-images.com/hRDbH2HDLzrCmd9EZt1JGQ__micro/img/K-hf6u7PdfV41lKegR_c6jKM9Zk=/fit-in/64x64/filters:strip_icc()/pic563285.jpg
121410,Steam Park,5851,6.85,https://cf.geekdo-images.com/HA0kPnNDm7O0gh0ukPcGcw__micro/img/NR5S6AZIw_dHak-pSxvsJUzHOv8=/fit-in/64x64/filters:strip_icc()/pic2656302.jpg
341169,Great Western Trail (Second Edition),5834,8.48,https://cf.geekdo-images.com/gDn7AhrDlmfCLSz9ZqoNFQ__micro/img/eGBh_Csj13hXnODUTB-7dmpq-M0=/fit-in/64x64/filters:strip_icc()/pic5988511.jpg
43539,Battlestar Galactica: The Board Game – Pegasus Expansion,5815,7.86,https://cf.geekdo-images.com/gIFO3gX6AxkdLZMK2vfZtA__micro/img/sA5fkbLXc80BSAR2dZD8EeuL7UA=/fit-in/64x64/filters:strip_icc()/pic512021.jpg
175640,Vinhos: Deluxe Edition,5811,8.14,https://cf.geekdo-images.com/JuyN9UOenAG_BlO-APPpdw__micro/img/KdJxATUknU5Dd58Rg5o25DtWovM=/fit-in/64x64/filters:strip_icc()/pic2649446.jpg
43018,Agricola: Farmers of the Moor,5798,8.07,https://cf.geekdo-images.com/mEI-4uV5AkzQ3H-8aKsl4Q__micro/img/UrOlXbNRzo-4erISxDW-G0hH0Aw=/fit-in/64x64/filters:strip_icc()/pic568164.jpg
203427,Fabled Fruit,5777,7.0,https://cf.geekdo-images.com/as7-SsHhtfKyuTbhHVCEkg__micro/img/jdBuialt8Hsx5tJjoTGXdqReUGI=/fit-in/64x64/filters:strip_icc()/pic3086825.jpg
21385,Carcassonne: Expansion 4 – The Tower,5766,6.59,https://cf.geekdo-images.com/P42FlP0SXP4mU6jGVpxLiA__micro/img/5A7haqN2F0pXbmDqazzJ2uHtdwI=/fit-in/64x64/filters:strip_icc()/pic3763555.jpg
3699,Killer Bunnies and the Quest for the Magic Carrot,5763,5.51,https://cf.geekdo-images.com/D5riwsF99qUKZfvflF48dQ__micro/img/a6LWbjNor2Z_Ioqp4X88fJ8HuA4=/fit-in/64x64/filters:strip_icc()/pic207282.jpg
269144,Hadara,5743,7.44,https://cf.geekdo-images.com/17wJNXSBYuVmKryV9lEKsQ__micro/img/R78Jwa7FbfeaTq05CC-8PpUxXfM=/fit-in/64x64/filters:strip_icc()/pic5099398.jpg
21050,Combat Commander: Europe,5739,7.95,https://cf.geekdo-images.com/uKaL10FK-u9wfYyK6MQaNg__micro/img/Pm-brm-9Pa2sOYk5Xg5pxyovwes=/fit-in/64x64/filters:strip_icc()/pic992459.jpg
121,Dune,5733,7.6,https://cf.geekdo-images.com/BU8s0uY97Hle4mqUOj8f1g__micro/img/nxyeHFfE4d44fUFJcSukRQMPv_g=/fit-in/64x64/filters:strip_icc()/pic279251.jpg
167400,Ashes Reborn: Rise of the Phoenixborn,5721,7.28,https://cf.geekdo-images.com/BxBWqnm98y1qgk9cEmStgQ__micro/img/prOdzrARc82mhNIf6FNbukaXwj0=/fit-in/64x64/filters:strip_icc()/pic5868255.jpg
181530,Runebound (Third Edition),5721,7.47,https://cf.geekdo-images.com/Zo4slt6oCCOFamxoR1ExcQ__micro/img/7TLKgwMX0r9nBUFg_qX8j0JaTmY=/fit-in/64x64/filters:strip_icc()/pic2625790.jpg
106637,Ticket to Ride Map Collection: Volume 1 – Team Asia & Legendary Asia,5700,7.66,https://cf.geekdo-images.com/ae64WH8Xpo744us1KPt-ZA__micro/img/7uzKK7eXxUKHSvm0FmCqXOHJ8nc=/fit-in/64x64/filters:strip_icc()/pic1077579.jpg
57070,Small World: Grand Dames of Small World,5696,7.41,https://cf.geekdo-images.com/AQi975M9FTsqLoxPu1e8aA__micro/img/nYvoJX1OIplCjGoT4Rf5abUuhrU=/fit-in/64x64/filters:strip_icc()/pic563283.jpg
176734,The Manhattan Project: Energy Empire,5695,7.76,https://cf.geekdo-images.com/-aaspZ2Oq1VuAADvbUoeww__micro/img/sXkK1dKZLsunRcdS0stDOeer8jg=/fit-in/64x64/filters:strip_icc()/pic3048617.jpg
9446,Blue Moon,5681,6.7,https://cf.geekdo-images.com/6Ao12l2jSf8F8ZufO4DEHg__micro/img/E2BJg4w1OIu9lui7iU0DpuF6MRw=/fit-in/64x64/filters:strip_icc()/pic174185.jpg
234277,Nusfjord,5681,7.66,https://cf.geekdo-images.com/nKYqNPEE94Zk_q5Vtk527w__micro/img/pyYN0di4FkbtIG7fTMjyid59fBo=/fit-in/64x64/filters:strip_icc()/pic3729070.jpg
4143,Guess Who?,5658,4.82,https://cf.geekdo-images.com/9IzIcHIJVY08OYkXpTmUQA__micro/img/764ISf_4goWHYyxd07kwgDATVhA=/fit-in/64x64/filters:strip_icc()/pic335812.jpg
148575,Marvel Dice Masters: Avengers vs. X-Men,5650,7.12,https://cf.geekdo-images.com/B1Q__UaxPpu4ltyqLN3mfA__micro/img/jPWGsiNjganblIk0jPxb6Fu4_7U=/fit-in/64x64/filters:strip_icc()/pic1997078.jpg
17223,World of Warcraft: The Boardgame,5649,6.7,https://cf.geekdo-images.com/G18hq7ONuqIyeGgU0Zlorw__micro/img/N9hnTcqx9Cv01ro6xNBCJ4lBpbg=/fit-in/64x64/filters:strip_icc()/pic756989.jpg
156858,Black Orchestra,5648,7.51,https://cf.geekdo-images.com/mvE22ut60-N5qzhE9guINw__micro/img/zpSnUB4t6NuBHdTg9MWUffvZoFY=/fit-in/64x64/filters:strip_icc()/pic6973676.png
41916,The Magic Labyrinth,5638,6.83,https://cf.geekdo-images.com/pxaH7_Vihsg-nJBsXLvCRA__micro/img/GHTHRrdcUKPfR6YyYW0txpoj7Sw=/fit-in/64x64/filters:strip_icc()/pic953186.jpg
103886,Star Wars: The Card Game,5633,7.18,https://cf.geekdo-images.com/9CpLES0gHMKgizZReKy-lA__micro/img/0c7tFqiRXrJzcPnP0Q6bcR6PYw4=/fit-in/64x64/filters:strip_icc()/pic1474141.jpg
242,Junta,5622,6.69,https://cf.geekdo-images.com/zCjYdh7DzTOLEDpk9WhDhQ__micro/img/LcgxGaXgL7fizVMDN7A1dMQPPhE=/fit-in/64x64/filters:strip_icc()/pic6502684.jpg
39351,Automobile,5619,7.33,https://cf.geekdo-images.com/lJOntTfaU-lbCZsFcRxA8A__micro/img/nY6XHIWZPg6Y-2L7oI8HBisGGhA=/fit-in/64x64/filters:strip_icc()/pic744514.jpg
300877,New York Zoo,5615,7.16,https://cf.geekdo-images.com/8vqr1uYik715mqDqy0W9vg__micro/img/YmSds-2izG1rSvhqkZGDCx7YzMA=/fit-in/64x64/filters:strip_icc()/pic5673404.jpg
40765,Clash of Cultures,5599,7.59,https://cf.geekdo-images.com/XHTMyEGDsNHLKXkbGDKaKA__micro/img/FMGDGxcW16nlF00hrOnzGZDBTQM=/fit-in/64x64/filters:strip_icc()/pic1351042.jpg
1,Die Macher,5589,7.61,https://cf.geekdo-images.com/rpwCZAjYLD940NWwP3SRoA__micro/img/Y8KJNwNTZjHuGHkq0JvROVzLtE0=/fit-in/64x64/filters:strip_icc()/pic4718279.jpg
260180,Project L,5589,7.52,https://cf.geekdo-images.com/Zwx2ZXS6r6PaxhkaVEe75Q__micro/img/H1Qlq-gbxmGkd13MJAEHaxVGgnE=/fit-in/64x64/filters:strip_icc()/pic4309147.jpg
181810,Kodama: The Tree Spirits,5581,6.7,https://cf.geekdo-images.com/c5plwwXh0T5S3spJqFwxNQ__micro/img/rEoAbfDK55YpkIeK6fony2zY7oc=/fit-in/64x64/filters:strip_icc()/pic3291451.jpg
2955,Mexica,5577,7.24,https://cf.geekdo-images.com/-bOJ-MJseZ4R9SPx-NDrQw__micro/img/cPeKArlydJFlCtvABatJYUz19qU=/fit-in/64x64/filters:strip_icc()/pic2470537.jpg
163166,One Night Ultimate Werewolf: Daybreak,5565,7.33,https://cf.geekdo-images.com/-jMVcPlkpLcs-2nA_htb8g__micro/img/oLwCcMn0kFLL1kNkUln5UaNC_X4=/fit-in/64x64/filters:strip_icc()/pic2225958.jpg
1353,Time's Up!,5553,7.29,https://cf.geekdo-images.com/eXgj9wE-fRfd4ZfW6PcjIw__micro/img/WZhdE5sdHk6tL2Xjy66RDtCVNB4=/fit-in/64x64/filters:strip_icc()/pic3690440.jpg
233020,Fireball Island: The Curse of Vul-Kar,5547,6.82,https://cf.geekdo-images.com/D17ce6RKzbyOwGGxMjjyyQ__micro/img/Mqha9OC99f5oGunkp8Ig8jpWpEY=/fit-in/64x64/filters:strip_icc()/pic6974629.jpg
258036,Between Two Castles of Mad King Ludwig,5546,7.27,https://cf.geekdo-images.com/IwczsFUMHhIyI_39wFaHWw__micro/img/92nuKgwazyLE53Tk5Ue84BTEz3o=/fit-in/64x64/filters:strip_icc()/pic4285717.jpg
314040,Pandemic Legacy: Season 0,5537,8.5,https://cf.geekdo-images.com/y0x1zbkpUXjddzWWnhekYw__micro/img/oUW7QBHTiMOcpt5FgNXd_Uy2LfM=/fit-in/64x64/filters:strip_icc()/pic5581457.jpg
16395,Blokus Duo,5516,6.83,https://cf.geekdo-images.com/pn92DM-FlWMRWusB0eP7vQ__micro/img/90Un4dE8AZ1gR7r7cLHMCoYL4mY=/fit-in/64x64/filters:strip_icc()/pic1086904.jpg
133993,7 Wonders: Wonder Pack,5493,7.59,https://cf.geekdo-images.com/bw0PckqkrVI37k_Cy2EqUQ__micro/img/sxfE-9KaWq651vinAjuUyW7M_ZU=/fit-in/64x64/filters:strip_icc()/pic1495052.jpg
242639,Treasure Island,5491,7.25,https://cf.geekdo-images.com/tHEYd09coOFilcJZf3-I9A__micro/img/HXbjWgsteJbOB1mxTklyvTf-IKg=/fit-in/64x64/filters:strip_icc()/pic6974459.jpg
712,Blood Bowl (Third Edition),5484,7.55,https://cf.geekdo-images.com/NfmeYHtstjGoXtfIy3Cf-g__micro/img/YTQfHgXmG5eRXYR-inM7J8bqlNE=/fit-in/64x64/filters:strip_icc()/pic831373.jpg
102104,Star Fluxx,5470,6.32,https://cf.geekdo-images.com/4rafBr5oDBZVSzN7ije3ZA__micro/img/0-UprybKch4vepmVsNpZPgNNCCM=/fit-in/64x64/filters:strip_icc()/pic1059779.jpg
815,Chrononauts,5463,6.19,https://cf.geekdo-images.com/Ksgr5efCoSoXzjveNPJvVA__micro/img/_HP2EYZhezWjw5bV6cdFKLUYHbA=/fit-in/64x64/filters:strip_icc()/pic1909256.jpg
206941,First Class: All Aboard the Orient Express!,5460,7.43,https://cf.geekdo-images.com/HGMxWGtUHpCwHD08QhNQ-g__micro/img/s0t9Rrz6N3JHY1ir4HxAlsg8eRo=/fit-in/64x64/filters:strip_icc()/pic3539689.jpg
199,Manhattan,5458,6.73,https://cf.geekdo-images.com/J38tww49pGTsp3bmgEekkA__micro/img/ewUqF5-WN41zhalNXyRCjitzapk=/fit-in/64x64/filters:strip_icc()/pic3573055.png
212402,The Grimm Forest,5457,7.1,https://cf.geekdo-images.com/fKsNUAfk4uSR6TWsxhHfmg__micro/img/HaA4_jmCK_LvUZufbljFtoJKTG4=/fit-in/64x64/filters:strip_icc()/pic3388680.jpg
157526,Viceroy,5449,6.8,https://cf.geekdo-images.com/24x3IUxdpizAPxXPOJsypQ__micro/img/uz4RodT5LLaEAXeUMpNuDdP_ztc=/fit-in/64x64/filters:strip_icc()/pic2254354.jpg
157809,Nations: The Dice Game,5445,6.95,https://cf.geekdo-images.com/cAUrzJCm1nNzJ_JyH6N85g__micro/img/So4MacwiZB55Xl-QHf7bY9osMy0=/fit-in/64x64/filters:strip_icc()/pic3743789.jpg
168584,Love Letter: Batman,5445,7.27,https://cf.geekdo-images.com/PWa3bk0_hc3h9wes51e2gA__micro/img/zy7ZZcULLBVSKDYsbQqx9wLJ-sc=/fit-in/64x64/filters:strip_icc()/pic2290765.jpg
13642,Louis XIV,5438,7.05,https://cf.geekdo-images.com/TsxO4Iggn_kKRMBlR14gJg__micro/img/8a6u8q8FX_DQ4JN4Z6YcxYwle3U=/fit-in/64x64/filters:strip_icc()/pic63296.jpg
81618,Small World: Be Not Afraid...,5433,7.6,https://cf.geekdo-images.com/XxDZujpe4AR6yBkCHOS2JA__micro/img/OsjqBFvXnPez0It7LNITlsfNnb8=/fit-in/64x64/filters:strip_icc()/pic1134493.jpg
1382,Winner's Circle,5405,6.98,https://cf.geekdo-images.com/oc-osLnCx5c9on7qBCh-6w__micro/img/C_5htYBRurVJpL0z4xFPmnQ4Crc=/fit-in/64x64/filters:strip_icc()/pic3159401.jpg
126792,Myrmes,5401,7.27,https://cf.geekdo-images.com/irYtV0aFZFz-UlhV1uMNOg__micro/img/KQKwo0Kmm7EcoDl8wzQ2uoLNlcY=/fit-in/64x64/filters:strip_icc()/pic1370050.jpg
245476,CuBirds,5393,6.95,https://cf.geekdo-images.com/Q7gnq4qbG73YRprMOicBEQ__micro/img/nbrmBMWkuQ0rImSa-DQIplBxTiM=/fit-in/64x64/filters:strip_icc()/pic4261952.png
65532,Defenders of the Realm,5391,7.28,https://cf.geekdo-images.com/jWHk6CdY_Z8gr12LzuLBcg__micro/img/L3p3wWTltTW-LMqiTH-FTITO2v4=/fit-in/64x64/filters:strip_icc()/pic649329.jpg
154246,La Isla,5389,6.87,https://cf.geekdo-images.com/NR5VdEHv-LilFS3UKG82wg__micro/img/2dGA4HJ3uhvRL2l_v4DGUGwTp0w=/fit-in/64x64/filters:strip_icc()/pic2073938.jpg
714,Talisman,5376,6.37,https://cf.geekdo-images.com/GfXN7KP7ny2YU7A-zrZObA__micro/img/y9QgtNgEFzPXC5ePPTsAqr6CvN8=/fit-in/64x64/filters:strip_icc()/pic818904.jpg
53383,Ticket to Ride: Europa 1912,5374,7.64,https://cf.geekdo-images.com/MCmzxazcFn15SZZ-vnfwFw__micro/img/3JVlPZz4-lpiuD4_D3ihyTwG1Xg=/fit-in/64x64/filters:strip_icc()/pic534424.jpg
218121,Dice Hospital,5369,7.15,https://cf.geekdo-images.com/V6m5SH45BlP6t7-HuGWA-w__micro/img/hXPl7MsuXjrsIYaDZb63-ofny8E=/fit-in/64x64/filters:strip_icc()/pic3562670.jpg
58421,Egizia,5363,7.4,https://cf.geekdo-images.com/lt07T2HIr_r7JerYdW0iyA__micro/img/43ap9j5evqUlkHUHrR5x5lvZ9vw=/fit-in/64x64/filters:strip_icc()/pic1651950.jpg
904,Nightmare Productions,5361,7.05,https://cf.geekdo-images.com/1elpLCAJcRmWtPVZy2gFaA__micro/img/QZyjtcO6bzuYgPqLMRrrpVZdpS8=/fit-in/64x64/filters:strip_icc()/pic6926823.png
193621,Joking Hazard,5360,6.32,https://cf.geekdo-images.com/ohrUtQ0FGHPSFxfSX2Ltmg__micro/img/pYRKpffFgReJCPmznfDfbkgOkEg=/fit-in/64x64/filters:strip_icc()/pic6411897.png
134253,Hostage Negotiator,5356,6.83,https://cf.geekdo-images.com/lsQCV11cBoOq9tms22z0gg__micro/img/HVZXs2Em70DYaf69-bW4EvaL82o=/fit-in/64x64/filters:strip_icc()/pic2043737.jpg
232414,Oceans,5355,7.52,https://cf.geekdo-images.com/1J7_qmdohyypZNyvu8B45A__micro/img/O6fIRQYfa9A0oIoOLgyVNCLxs5U=/fit-in/64x64/filters:strip_icc()/pic4382323.jpg
160069,Ticket to Ride: 10th Anniversary,5354,8.26,https://cf.geekdo-images.com/oXUOPeRynJB1sLEYQiKzTg__micro/img/ybmVepQ-u0KUKiZc0zW83N_l4bc=/fit-in/64x64/filters:strip_icc()/pic1927856.jpg
157403,Black Fleet,5341,7.0,https://cf.geekdo-images.com/A-KaF84pQ7V8IAZULQNqKg__micro/img/B5TsDS84XjSLqrCW2kvvDOduDcE=/fit-in/64x64/filters:strip_icc()/pic1987366.jpg
238992,Call to Adventure,5334,7.13,https://cf.geekdo-images.com/oz_C4Hwf1Hb6KHt6KTxJJA__micro/img/4bpXVKNMSjB8DAXHnqY2AIIDkUo=/fit-in/64x64/filters:strip_icc()/pic4165094.jpg
139976,Cthulhu Wars,5318,7.88,https://cf.geekdo-images.com/AUd4nmguSljr9qvkUCF2XQ__micro/img/rGIEmOfaW8FbGmE6UFG-fFhB9Ok=/fit-in/64x64/filters:strip_icc()/pic3527761.jpg
260428,Pandemic: Fall of Rome,5314,7.66,https://cf.geekdo-images.com/B1VZL2s3EFifndAsI3k5KA__micro/img/yGo7cXfjmOzakqlm3kdIbVm7SZc=/fit-in/64x64/filters:strip_icc()/pic4328856.jpg
196326,Love Letter: Premium Edition,5302,7.44,https://cf.geekdo-images.com/40eKIHpHIDO6VBsZtHAXpA__micro/img/xYQd3X3UP4H9MvaFMCc9BhvYL6I=/fit-in/64x64/filters:strip_icc()/pic3124998.jpg
204305,Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,5300,7.65,https://cf.geekdo-images.com/o3B4ld2Nz9e7wQuRhxJBDw__micro/img/DkfJ6g9c3I3rukMb-iWM75k4COA=/fit-in/64x64/filters:strip_icc()/pic3238299.jpg
193214,Meeple Circus,5295,7.06,https://cf.geekdo-images.com/jmdwGVSEsYR9WQ8_Cjjlhg__micro/img/bnnx7Gw3MXn_ZPlWystxcSSxnmg=/fit-in/64x64/filters:strip_icc()/pic3895016.jpg
421,1830: Railways & Robber Barons,5294,7.87,https://cf.geekdo-images.com/3EmD1SEI5fVpR4rbdkU0AA__micro/img/biDUtzWP8iG7QOUozAjHibA0hq0=/fit-in/64x64/filters:strip_icc()/pic882119.jpg
181521,Warhammer Quest: The Adventure Card Game,5285,7.32,https://cf.geekdo-images.com/iZTS0-aD6KRvXxtYbbdODQ__micro/img/9aCbdDF-qrgBWnrlJnWouo23Wbk=/fit-in/64x64/filters:strip_icc()/pic2625794.jpg
152162,Diamonds: Second Edition,5280,6.91,https://cf.geekdo-images.com/jWa2swVQ1oJ_lmBjOqKvJA__micro/img/8H3DmCd1cJihU497_xWmjkyNf1w=/fit-in/64x64/filters:strip_icc()/pic4812860.jpg
25071,Munchkin Cthulhu,5265,6.21,https://cf.geekdo-images.com/xFlGGfyoP4Pb-nYKxJTi7A__micro/img/-l9vBBk8Jc3a1zwe5B-Gt5Uq4_Y=/fit-in/64x64/filters:strip_icc()/pic162995.jpg
262215,Blackout: Hong Kong,5265,7.46,https://cf.geekdo-images.com/jOLEKfuTY4gLszR1h-0Bfw__micro/img/Vf_UedFb31MgBcP9S63NGlc8O_w=/fit-in/64x64/filters:strip_icc()/pic4338675.jpg
25021,Sekigahara: The Unification of Japan,5251,8.01,https://cf.geekdo-images.com/eMJAona-uXwh6t2AcugGEg__micro/img/IbGLMnQuMlEBC2TONqvtLHbEzP8=/fit-in/64x64/filters:strip_icc()/pic1063508.jpg
137136,Pandemic: In the Lab,5243,7.87,https://cf.geekdo-images.com/qxXkIuPd5XOgmvNamT89ew__micro/img/iRj_sueu10JcdE0jFwiQB_hxPP4=/fit-in/64x64/filters:strip_icc()/pic1632485.jpg
182078,Ticket to Ride Map Collection: Volume 5 – United Kingdom & Pennsylvania,5241,7.99,https://cf.geekdo-images.com/Secxz_vsdngRrecTHcPc3A__micro/img/QqPAinG212PG6Ng9bC9FK_dxk_c=/fit-in/64x64/filters:strip_icc()/pic2640876.jpg
144592,Bruxelles 1893,5237,7.62,https://cf.geekdo-images.com/sDga04VbcuQdapSSJme-Tg__micro/img/6-kVrxH3AjoBu73r8JtJjYzbGtw=/fit-in/64x64/filters:strip_icc()/pic1726346.jpg
1897,The Starfarers of Catan,5224,6.8,https://cf.geekdo-images.com/gZC98WB4HjAnb5F-xy_8DQ__micro/img/g1XeZ3bKPt8OmcurIbsLqrZpAzg=/fit-in/64x64/filters:strip_icc()/pic5054740.jpg
137762,Legendary: A Marvel Deck Building Game – Dark City,5218,8.27,https://cf.geekdo-images.com/4P64ZlOmTSnIIrZPmTunSQ__micro/img/c3qEnzUV4oDfpd2jasXscjQEq3w=/fit-in/64x64/filters:strip_icc()/pic1854526.jpg
145659,Scoville,5201,7.14,https://cf.geekdo-images.com/strK8aDLCB5KuqU3zirUOg__micro/img/c3Ax5UDJv4XrdIEdHYGbS5sRU6c=/fit-in/64x64/filters:strip_icc()/pic1903464.jpg
228504,Cat Lady,5199,7.05,https://cf.geekdo-images.com/tnx6ExxyUmIlga9tFSrR6g__micro/img/lsHezNd7Om8UTw0yFie5FMR4H_8=/fit-in/64x64/filters:strip_icc()/pic3864115.jpg
205359,Star Wars: Destiny,5196,7.47,https://cf.geekdo-images.com/wXqxBwfHnCCkPA04L6g2Og__micro/img/aMsJbU-rvhwWNxroWz-cW5AdEu0=/fit-in/64x64/filters:strip_icc()/pic3363466.jpg
